sub,ses,run,task,echo,cnfds,plot_group,condition,safe_end_s,safe_mean,safe_peak,safe_tpeak,safe_auc_signed,safe_auc_pos,safe_auc_neg_abs,canon_mean,canon_peak,canon_tpeak,canon_auc_signed,value_at_6s
105,7,2,mid,single-echo,fmriprep,mid_feedback_extra,Positive,5.990000000000009,0.09407287447011209,0.2007929551569467,4.099999999999964,0.5634965180759722,0.7238594646725448,0.16036294659657252,0.09383408794515724,0.2007929551569467,4.099999999999964,0.3753363517806243,0.13550221165980664
105,7,2,mid,single-echo,fmriprep,mid_feedback_extra,Negative,5.990000000000009,-0.14195611590942878,-0.037269939961137144,5.990000000000009,-0.8503171342974797,0.0,0.8503171342974797,-0.11281354810959307,-0.0107678857185199,6.199999999999957,-0.4512541924383667,-0.03604208383738017
105,7,2,mid,single-echo,tedana,mid_anticipation_primary,Reward,5.022200000000018,0.01424339766882912,0.16079005859961687,5.022200000000018,0.07153319177239387,0.12309890169877163,0.05156570992637776,0.08558964175764018,0.1672926457910789,5.19999999999996,0.34235856703055645,0.10927726352267947
105,7,2,mid,single-echo,tedana,mid_anticipation_primary,Neutral,5.022200000000018,-0.03400130597692832,0.0257949557784913,3.299999999999967,-0.17076135887733004,0.01592718305512026,0.18668854193245032,-0.027750342779382813,0.0169376663278108,7.499999999999952,-0.11100137111752988,-0.04555818171433671
105,7,2,mid,single-echo,tedana,mid_feedback_extra,Positive,5.990000000000009,0.09276317010783748,0.1447220157018518,2.5999999999999694,0.5556513889459473,0.5558852633577747,0.00023387441182728347,0.05426197024966091,0.1269031130448144,4.099999999999964,0.21704788099864095,0.06142982934959986
105,7,2,mid,single-echo,tedana,mid_feedback_extra,Negative,5.990000000000009,-0.12474281966131949,-0.0530059041865002,0.4999999999999769,-0.7472094897713049,0.0,0.7472094897713049,-0.08586006743026019,0.0799613021081284,7.99999999999995,-0.3434402697210365,-0.07914882730374131
105,7,1,sharedreward,multi-echo,fmriprep,sr_decision_partner_extra,Computer,6.0,-0.05683556419430824,0.0753388878655929,0.0999999999999783,-0.341013385165847,0.11028034462314064,0.45129372978898763,0.04390283240831856,0.1161982990263964,7.599999999999952,0.17561132963327206,0.07084640705568056
105,7,1,sharedreward,multi-echo,fmriprep,sr_decision_partner_extra,Stranger,6.0,-0.016405674644092403,0.1023758832975614,5.999999999999957,-0.09843404786455372,0.0870856052520945,0.1855196531166482,0.08073193546027525,0.1399878305733823,7.0999999999999535,0.322927741841097,0.10237588329756378
105,7,1,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Reward,5.223299999999995,0.10488588349951279,0.2041524183609263,3.299999999999967,0.5478504352830046,0.5562927866435955,0.008442351360590869,-0.04546657680717995,0.1761943001850511,4.0,-0.18186630722871755,-0.08836286971283423
105,7,1,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Neutral,5.223299999999995,-0.04689511899093567,0.0824860822999973,3.1999999999999673,-0.24494727502535404,0.11141682213032633,0.3563640971556804,-0.026010357784953527,0.0598165328836383,7.99999999999995,-0.10404143113981282,-0.09483466069600367
105,7,1,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Punish,5.223299999999995,0.07610258318003744,0.184593202768164,2.39999999999997,0.3975066227242892,0.4949370487521753,0.0974304260278861,-0.144978258737919,0.07499007230251761,4.0,-0.5799130349516688,-0.2567628029881415
105,7,1,sharedreward,multi-echo,fmriprep,sr_decision_by_future_outcome_extra,Reward,6.0,-0.06503739856607628,0.1028677954418196,5.999999999999957,-0.3902243913964549,0.05721930264628754,0.4474436940427424,0.0885311854299958,0.2064992113532303,7.699999999999951,0.3541247417199788,0.10286779544182229
105,7,1,sharedreward,multi-echo,fmriprep,sr_decision_by_future_outcome_extra,Neutral,6.0,-0.07383720082794043,0.177975582663401,0.0999999999999783,-0.4430232049676394,0.22174909680296684,0.6647723017706063,-0.0532624892315355,0.0656175110303348,7.899999999999951,-0.21304995692613937,-0.036617291203995136
105,7,1,sharedreward,multi-echo,fmriprep,sr_decision_by_future_outcome_extra,Punish,6.0,0.008712787640739336,0.1274147056163685,5.699999999999958,0.05227672584443565,0.22671633952702028,0.1744396136825846,0.08863988842306729,0.1300174685298234,6.299999999999956,0.3545595536922648,0.12636742053897548
105,7,1,sharedreward,multi-echo,tedana,sr_decision_partner_extra,Computer,6.0,-0.05686300241857886,0.0483950062970887,5.999999999999957,-0.34117801451147073,0.059987515106757934,0.4011655296182287,0.022512942957175628,0.0900516818777795,7.899999999999951,0.09005177182870139,0.04839500629708957
105,7,1,sharedreward,multi-echo,tedana,sr_decision_partner_extra,Stranger,6.0,0.005454933675198293,0.0831849876889751,5.29999999999996,0.03272960205118952,0.13503220163438684,0.1023025995831973,0.06406170891462704,0.0831849876889751,5.29999999999996,0.256246835658505,0.07353544625959278
105,7,1,sharedreward,multi-echo,tedana,sr_outcome_primary,Reward,5.223299999999995,0.07422693527642464,0.1512218113348185,3.999999999999965,0.38770955102934845,0.3889061345381486,0.001196583508800083,-0.012829969956759526,0.1512218113348175,4.0,-0.051319879827037465,-0.05385996098228584
105,7,1,sharedreward,multi-echo,tedana,sr_outcome_primary,Neutral,5.223299999999995,-0.05620130378160973,0.0487874356165071,4.299999999999963,-0.2935562700424818,0.07977202270092369,0.37332829274340545,-0.013869378183168473,0.0637449061981561,7.99999999999995,-0.055477512732673206,-0.08360175393177173
105,7,1,sharedreward,multi-echo,tedana,sr_outcome_primary,Punish,5.223299999999995,0.06917698738156994,0.1334507221717905,1.3999999999999737,0.3613321581901539,0.4304630441776113,0.06913088598745738,-0.12531500204746449,0.07179702244225489,4.0,-0.5012600081898517,-0.21488541273321868
105,7,1,sharedreward,multi-echo,tedana,sr_decision_by_future_outcome_extra,Reward,6.0,-0.05189376500056673,0.0750758517156564,5.999999999999957,-0.31136259000339817,0.054859278978266715,0.366221868981665,0.06168668566295116,0.1329526670992422,7.799999999999951,0.24674674265180155,0.0750758517156573
105,7,1,sharedreward,multi-echo,tedana,sr_decision_by_future_outcome_extra,Neutral,6.0,-0.04500718140066642,0.1959312455003335,0.1999999999999779,-0.2700430884039966,0.29688202605940806,0.5669251144634048,-0.0697398845257937,0.0389002082866427,7.699999999999951,-0.27895953810317137,-0.05535401277492443
105,7,1,sharedreward,multi-echo,tedana,sr_decision_by_future_outcome_extra,Punish,6.0,0.009259853997629876,0.1320999364374688,5.29999999999996,0.05555912398577886,0.21018518468795708,0.15462606070217827,0.07626397096416743,0.1320999364374688,5.29999999999996,0.30505588385666593,0.09972698222887302
105,7,1,sharedreward,single-echo,fmriprep,sr_decision_partner_extra,Computer,6.0,-0.054959847098001384,0.10833334088827441,0.0,-0.32975908258800596,0.0697768140283268,0.3995358966163327,0.030905679061657632,0.109703976595146,7.599999999999952,0.12362271624662899,0.03450377525748309
105,7,1,sharedreward,single-echo,fmriprep,sr_decision_partner_extra,Stranger,6.0,-0.04729127642003178,0.1010393196069743,5.999999999999957,-0.2837476585201887,0.0664810338979783,0.3502286924181669,0.08558215713403267,0.1819609024477833,7.0999999999999535,0.3423286285361264,0.1010393196069787
105,7,1,sharedreward,single-echo,fmriprep,sr_outcome_primary,Reward,5.223299999999995,0.15852351384000576,0.2895423194508841,2.999999999999968,0.8280158698405012,0.8332702882035541,0.005254418363052816,0.03512162967283957,0.2151059641692988,4.0,0.14048651869135653,-0.028615004521445123
105,7,1,sharedreward,single-echo,fmriprep,sr_outcome_primary,Neutral,5.223299999999995,-0.14243422791108118,0.0267194740269342,2.999999999999968,-0.7439767026479496,0.0111394445633642,0.7551161472113138,-0.1476071090931814,-0.062244520480393,7.99999999999995,-0.5904284363727182,-0.21824621534673447
105,7,1,sharedreward,single-echo,fmriprep,sr_outcome_primary,Punish,5.223299999999995,0.05579098132383344,0.1758153646480962,2.39999999999997,0.29141303274877894,0.44795379585619677,0.15654076310741777,-0.19585275731189866,-0.006798835232232206,4.0,-0.7834110292475849,-0.25943853683211876
105,7,1,sharedreward,single-echo,fmriprep,sr_decision_by_future_outcome_extra,Reward,6.0,-0.07191659346246763,0.1383322278364337,5.999999999999957,-0.4314995607748028,0.09100413807130618,0.5225036988461089,0.12801408591983102,0.2950090257550032,7.99999999999995,0.5120563436793177,0.13833222783643834
105,7,1,sharedreward,single-echo,fmriprep,sr_decision_by_future_outcome_extra,Neutral,6.0,-0.09686452644607205,0.27257328135969644,0.0,-0.5811871586764281,0.33728389222272426,0.9184710508991524,-0.14601458623917565,-0.022402523315414,6.7999999999999545,-0.5840583449566954,-0.09518576906656528
105,7,1,sharedreward,single-echo,fmriprep,sr_decision_by_future_outcome_extra,Punish,6.0,-0.009544091561449397,0.0935677604415318,5.29999999999996,-0.057264549368695974,0.19078398922823794,0.24804853859693393,0.08131852497450506,0.1131267373105942,7.0999999999999535,0.3252740998980162,0.07128237452747614
105,7,1,sharedreward,single-echo,tedana,sr_decision_partner_extra,Computer,6.0,-0.05346721537282357,0.09966925247958587,0.0,-0.32080329223693915,0.062144263443664444,0.3829475556806036,-0.00028390312836935975,0.10082482875748,7.99999999999995,-0.001135612513477425,-0.00023713340362929242
105,7,1,sharedreward,single-echo,tedana,sr_decision_partner_extra,Stranger,6.0,-0.024150684303802513,0.0577130357588828,4.999999999999961,-0.14490410582281404,0.10820932404137895,0.25311342986419294,0.06334402903036111,0.1198338475873023,7.499999999999952,0.2533761161214413,0.04763283237731617
105,7,1,sharedreward,single-echo,tedana,sr_outcome_primary,Reward,5.223299999999995,0.10994718880126472,0.204961352913448,3.3999999999999666,0.5742871512656454,0.5763838491858416,0.0020966979201961296,0.05818503985214531,0.18534995502154805,4.0,0.23274015940857834,-0.0025798843430950525
105,7,1,sharedreward,single-echo,tedana,sr_outcome_primary,Neutral,5.223299999999995,-0.135143923957477,-0.0071539235252873,4.299999999999963,-0.705897258007089,0.0,0.705897258007089,-0.11354142075244081,-0.0071539235252873,4.299999999999963,-0.45416568300975757,-0.18747464977020314
105,7,1,sharedreward,single-echo,tedana,sr_outcome_primary,Punish,5.223299999999995,0.052792149785376996,0.1371111909695375,1.299999999999974,0.2757492359739594,0.38107259193192855,0.10532335595796916,-0.1623130001266362,0.009118384429297572,4.0,-0.6492520005065366,-0.19532017996849063
105,7,1,sharedreward,single-echo,tedana,sr_decision_by_future_outcome_extra,Reward,6.0,-0.05426461475430264,0.0718122433123564,5.999999999999957,-0.3255876885258135,0.055193613517664816,0.3807813020434784,0.0785566672961729,0.2238543609148817,7.99999999999995,0.3142266691846877,0.07181224331235889
105,7,1,sharedreward,single-echo,tedana,sr_decision_by_future_outcome_extra,Neutral,6.0,-0.07240393648591884,0.2714346227251956,0.0999999999999783,-0.43442361891550996,0.4222502179191203,0.8566738368346305,-0.14765292052650514,-0.002188882018409,7.599999999999952,-0.5906116821060132,-0.11251853301895111
105,7,1,sharedreward,single-echo,tedana,sr_decision_by_future_outcome_extra,Punish,6.0,-0.00808283644613899,0.1127741779732948,4.699999999999962,-0.04849701867683359,0.17853277522100716,0.22702979389784073,0.06595026927741021,0.1127741779732948,4.699999999999962,0.26380107710963757,0.03749999316396195
105,7,2,sharedreward,multi-echo,fmriprep,sr_decision_partner_extra,Computer,6.0,-0.03176577934462115,0.1299310699092574,0.1999999999999779,-0.19059467606772554,0.1317026370041741,0.3222973130718997,0.06963458781658838,0.1683761999656634,7.299999999999953,0.27853835126635007,0.0496742335793492
105,7,2,sharedreward,multi-echo,fmriprep,sr_decision_partner_extra,Stranger,6.0,-0.02456659198600617,0.1389787930350455,5.999999999999957,-0.147399551916036,0.13273818391171427,0.28013773582775026,0.09000300378651342,0.1653181312218308,6.399999999999956,0.3600120151460492,0.13897879303504942
105,7,2,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Reward,5.206000000000003,0.12819454480622927,0.2686191483272581,3.299999999999967,0.6673808002612299,0.7097914783124274,0.04241067805119748,-0.04319548320964335,0.19355902075921688,4.0,-0.17278193283857127,-0.11653529385015733
105,7,2,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Neutral,5.206000000000003,0.05174423578870152,0.1659436098581354,0.6999999999999762,0.26938049151598026,0.402350717521904,0.1329702260059237,-0.18406646790326248,-0.002256612610195671,4.0,-0.7362658716130408,-0.29069815147815153
105,7,2,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Punish,5.206000000000003,0.028172747836744814,0.1029035131949383,3.0999999999999677,0.1466673252380936,0.20372383502420638,0.057056509786112805,-0.13010477866391923,0.059111780019160995,4.0,-0.5204191146556705,-0.19365036768472918
105,7,2,sharedreward,multi-echo,fmriprep,sr_decision_by_future_outcome_extra,Reward,6.0,-0.0674643331086842,0.1590644909251088,0.1999999999999779,-0.4047859986521023,0.1681725679625796,0.5729585666146818,0.10777794297219524,0.2501567391632615,7.699999999999951,0.4311117718887756,0.125335733741012
105,7,2,sharedreward,multi-echo,fmriprep,sr_decision_by_future_outcome_extra,Neutral,6.0,0.07189324979484575,0.1651143898715621,3.999999999999965,0.4313594987690714,0.43539578407995844,0.004036285310886956,0.07613653681982628,0.16511438987155944,4.0,0.30454614727930135,0.038412428314170105
105,7,2,sharedreward,multi-echo,fmriprep,sr_decision_by_future_outcome_extra,Punish,6.0,-0.03447263886379629,0.0905927171221621,5.999999999999957,-0.2068358331827763,0.08362176351893622,0.2904575967017125,0.05276667961336203,0.1025153962422899,6.499999999999956,0.2110667184534455,0.09059271712216416
105,7,2,sharedreward,multi-echo,tedana,sr_decision_partner_extra,Computer,6.0,-0.029739699033638253,0.08648287062515125,0.0,-0.17843819420182824,0.10157572578072005,0.2800139199825483,0.051704363263689816,0.111042106625199,7.299999999999953,0.20681745305475668,0.016662919254768507
105,7,2,sharedreward,multi-echo,tedana,sr_decision_partner_extra,Stranger,6.0,-0.005737225060701518,0.088051458747202,5.999999999999957,-0.03442335036420886,0.11391771515227497,0.14834106551648385,0.06690777544513975,0.1140092448290641,6.699999999999955,0.26763110178055566,0.08805145874720537
105,7,2,sharedreward,multi-echo,tedana,sr_outcome_primary,Reward,5.206000000000003,0.10112157510651419,0.2031963103405472,3.3999999999999666,0.5264389200045132,0.5349044210545667,0.00846550105005358,0.0001727399770383984,0.16383226718310218,4.0,0.000690959908153585,-0.050156509868917794
105,7,2,sharedreward,multi-echo,tedana,sr_outcome_primary,Neutral,5.206000000000003,0.0002699551463143133,0.1340819035948047,0.5999999999999766,0.0014053864917123158,0.16522854882078392,0.1638231623290716,-0.18443769788240189,0.0024030165387630103,4.0,-0.7377507915295983,-0.2993559855350409
105,7,2,sharedreward,multi-echo,tedana,sr_outcome_primary,Punish,5.206000000000003,0.03846618519799744,0.0820968647531166,3.1999999999999673,0.20025496014077476,0.21471905864200744,0.014464098501232666,-0.09640243303847078,0.07010386633567064,4.0,-0.38560973215387834,-0.15990600011537875
105,7,2,sharedreward,multi-echo,tedana,sr_decision_by_future_outcome_extra,Reward,6.0,-0.05747433794532823,0.1199110794431261,0.1999999999999779,-0.3448460276719669,0.12178890276215919,0.46663493043412607,0.08676393065684006,0.1854094769760675,7.699999999999951,0.3470557226273559,0.07882788676109612
105,7,2,sharedreward,multi-echo,tedana,sr_decision_by_future_outcome_extra,Neutral,6.0,0.04165922122721951,0.175453815195548,3.999999999999965,0.24995532736331527,0.3509580144028285,0.10100268703951311,-0.004314756513166664,0.17545381519554354,4.0,-0.01725902605266644,-0.09530271704122212
105,7,2,sharedreward,multi-echo,tedana,sr_decision_by_future_outcome_extra,Punish,6.0,-0.003823525189929041,0.0982733459983113,5.799999999999958,-0.022941151139574085,0.15038386270383075,0.17332501384340485,0.06119830821694737,0.0982733459983113,5.799999999999958,0.24479323286778643,0.09663994992698262
105,7,2,sharedreward,single-echo,fmriprep,sr_decision_partner_extra,Computer,6.0,-0.05294999132139104,0.1586499367385203,5.999999999999957,-0.317699947928344,0.1466900166751625,0.46438996460350657,0.06941437291553046,0.1812567297011404,6.299999999999956,0.2776574916621184,0.1586499367385246
105,7,2,sharedreward,single-echo,fmriprep,sr_decision_partner_extra,Stranger,6.0,-0.05069715171107089,0.2675380584818936,5.999999999999957,-0.3041829102664232,0.20659950291927623,0.5107824131856993,0.16041887634688085,0.3050277911191093,6.399999999999956,0.6416755053875154,0.2675380584819001
105,7,2,sharedreward,single-echo,fmriprep,sr_outcome_primary,Reward,5.206000000000003,0.16966461390501003,0.3022398557727786,3.299999999999967,0.8832739799894828,0.9308174199361434,0.04754343994666072,-0.06398157424316457,0.22765383856186636,4.0,-0.2559262969726551,-0.1876583869074549
105,7,2,sharedreward,single-echo,fmriprep,sr_outcome_primary,Neutral,5.206000000000003,0.03440851765495083,0.1812491349477671,0.6999999999999762,0.1791307429116741,0.38191502546093803,0.20278428254926392,-0.2015915560483228,0.0078689580571328,7.99999999999995,-0.8063662241932812,-0.2853688773276263
105,7,2,sharedreward,single-echo,fmriprep,sr_outcome_primary,Punish,5.206000000000003,0.07791631269726303,0.2401173768225077,2.199999999999971,0.40563232390195153,0.5577094497710497,0.15207712586909822,-0.23511147666318286,-0.02293990478994492,4.0,-0.9404459066527198,-0.3220618871945339
105,7,2,sharedreward,single-echo,fmriprep,sr_decision_by_future_outcome_extra,Reward,6.0,-0.10894620037467334,0.2018465317276978,5.999999999999957,-0.6536772022480354,0.12459451201692733,0.7782717142649629,0.12733205358365426,0.3197630605651282,6.899999999999954,0.5093282143346107,0.20184653172770822
105,7,2,sharedreward,single-echo,fmriprep,sr_decision_by_future_outcome_extra,Neutral,6.0,0.039285040009522404,0.1091218345105336,4.799999999999962,0.23571024005713276,0.3041093485326451,0.06839910847551234,0.06076582212819593,0.1091218345105336,4.799999999999962,0.2430632885127807,0.08420740144678468
105,7,2,sharedreward,single-echo,fmriprep,sr_decision_by_future_outcome_extra,Punish,6.0,-0.03531223154321388,0.2888442010350212,5.999999999999957,-0.21187338925928179,0.24236005297819022,0.454233442237472,0.12986285509748674,0.2992937633965281,6.199999999999957,0.5194514203899405,0.2888442010350245
105,7,2,sharedreward,single-echo,tedana,sr_decision_partner_extra,Computer,6.0,-0.04934536390901959,0.0847904921627848,5.799999999999958,-0.29607218345411546,0.09897278505757554,0.395044968511691,0.03348137079314311,0.0847904921627848,5.799999999999958,0.13392548317257078,0.08429559951943334
105,7,2,sharedreward,single-echo,tedana,sr_decision_partner_extra,Stranger,6.0,-0.020388980025187797,0.1741663215749419,5.999999999999957,-0.12233388015112592,0.17605945830827024,0.2983933384593962,0.12484089153595357,0.2049058972942475,6.499999999999956,0.49936356614380806,0.1741663215749465
105,7,2,sharedreward,single-echo,tedana,sr_outcome_primary,Reward,5.206000000000003,0.1243292795150547,0.2354277808484912,3.3999999999999666,0.6472582291553751,0.6712605659615619,0.02400233680618681,-0.012889230506329565,0.2041337202143913,4.0,-0.05155692202531762,-0.11412336469543057
105,7,2,sharedreward,single-echo,tedana,sr_outcome_primary,Neutral,5.206000000000003,-0.023112321557617117,0.199565612139148,0.5999999999999766,-0.12032274602895478,0.23154363938260306,0.35186638541155774,-0.22340175389962025,-0.0152677482222455,7.99999999999995,-0.8936070155984699,-0.3069596617508791
105,7,2,sharedreward,single-echo,tedana,sr_outcome_primary,Punish,5.206000000000003,0.07830261883716685,0.1771496356276572,1.899999999999972,0.40764343366629086,0.4725982227233869,0.06495478905709609,-0.1620047769073019,0.006484244115972243,4.0,-0.6480191076291995,-0.25148464341383603
105,7,2,sharedreward,single-echo,tedana,sr_decision_by_future_outcome_extra,Reward,6.0,-0.09898594243948165,0.1079454515778109,5.999999999999957,-0.5939156546368857,0.04911254741042414,0.6430282020473099,0.08404066744684151,0.2146953851631375,7.499999999999952,0.33616266978736187,0.10794545157781754
105,7,2,sharedreward,single-echo,tedana,sr_decision_by_future_outcome_extra,Neutral,6.0,0.02390799968885124,0.1733463619680552,3.999999999999965,0.1434479981331064,0.2628769384922853,0.11942894035917882,-0.02751019082448044,0.17334636196805348,4.0,-0.11004076329792038,-0.06112518005780355
105,7,2,sharedreward,single-echo,tedana,sr_decision_by_future_outcome_extra,Punish,6.0,0.005006134022166865,0.245624397268084,5.799999999999958,0.03003680413300098,0.3476709638834905,0.3176341597504896,0.1270203303098457,0.245624397268084,5.799999999999958,0.5080813212393764,0.24431562551880348
105,8,1,mid,multi-echo,fmriprep,mid_anticipation_primary,Reward,5.023849999999996,-0.011163570175117331,0.1208130398978206,0.3999999999999772,-0.05608410202426316,0.19441831239439356,0.2505024144186567,-0.034749623533712554,0.0811615373416028,6.399999999999956,-0.1389984941348485,0.04772375084230395
105,8,1,mid,multi-echo,fmriprep,mid_anticipation_primary,Neutral,5.023849999999996,-0.008641869586531696,0.0908170707583509,2.2999999999999705,-0.043415456522297224,0.11144031596325639,0.15485577248555357,-0.021840512078380073,0.0404279682941452,7.399999999999952,-0.08736204831351921,-0.03226314370886237
105,8,1,mid,multi-echo,fmriprep,mid_feedback_extra,Positive,5.989000000000004,-0.020206885260753493,0.026764167185061,3.1999999999999673,-0.12101903582665276,0.032373963981765876,0.1533929998084186,-0.016946491448249053,0.0051435145382415,5.799999999999958,-0.06778596579299537,0.003558732360876224
105,8,1,mid,multi-echo,fmriprep,mid_feedback_extra,Negative,5.989000000000004,-0.03730300617787869,0.1229816614627403,5.599999999999959,-0.22340770399931564,0.1343141240092579,0.3577218280085736,0.02773934628315829,0.1229816614627403,5.599999999999959,0.11095738513263179,0.10786152275717868
105,8,1,mid,multi-echo,tedana,mid_anticipation_primary,Reward,5.023849999999996,-0.00436481966823285,0.0942038678341128,0.1999999999999779,-0.021928199290251586,0.08071203928593354,0.10264023857618512,-0.0016980541391399895,0.0803469594573921,6.399999999999956,-0.006792216556559874,0.05580354138517405
105,8,1,mid,multi-echo,tedana,mid_anticipation_primary,Neutral,5.023849999999996,-0.010264554307024751,0.0526957071704041,2.699999999999969,-0.05156758115534626,0.07394791125919653,0.1255154924145428,-0.02613303787067301,0.0019019804307706376,4.0,-0.10453215148269074,-0.027929610881916252
105,8,1,mid,multi-echo,tedana,mid_feedback_extra,Positive,5.989000000000004,-0.01725499639818812,0.0293179806367143,3.1999999999999673,-0.10334017342874872,0.04976909147518023,0.15310926490392895,-0.06238485623419905,-0.020949011020585422,4.0,-0.2495394249367931,-0.06592545697011265
105,8,1,mid,multi-echo,tedana,mid_feedback_extra,Negative,5.989000000000004,-0.006478341048781417,0.1121438962575927,5.599999999999959,-0.03879878454115193,0.14540012912342906,0.18419891366458102,0.05565906860427213,0.1121438962575927,5.599999999999959,0.22263627441708575,0.10609224740110552
105,8,1,mid,single-echo,fmriprep,mid_anticipation_primary,Reward,5.023849999999996,0.0051599631472101564,0.1990112775264054,0.8999999999999755,0.025922880857111724,0.3797569232737825,0.35383404241667077,-0.033715001399119385,0.1371903629612736,7.99999999999995,-0.13486000559647587,0.011857396720812817
105,8,1,mid,single-echo,fmriprep,mid_anticipation_primary,Neutral,5.023849999999996,-0.029435354258031118,0.1833538999671681,2.39999999999997,-0.1478788044892095,0.21217151327814598,0.36005031776735547,-0.062053704670641634,0.0583280757462807,6.899999999999954,-0.24821481868256345,-0.055791800275327916
105,8,1,mid,single-echo,fmriprep,mid_feedback_extra,Positive,5.989000000000004,-0.022889662018883403,0.0733144578610956,3.1999999999999673,-0.1370861858310928,0.20190188929288894,0.33898807512398177,-0.0008058462781205564,0.06614931795695743,4.0,-0.0032233851124821855,0.038691802398013946
105,8,1,mid,single-echo,fmriprep,mid_feedback_extra,Negative,5.989000000000004,-0.0607423555616207,0.1901442900258317,5.699999999999958,-0.36378596745854663,0.18761530932403808,0.5514012767825845,0.030494122925070744,0.1901442900258317,5.699999999999958,0.12197649170028146,0.19009995602896218
105,8,1,mid,single-echo,tedana,mid_anticipation_primary,Reward,5.023849999999996,0.03928666153303505,0.1151466321716693,0.3999999999999772,0.19737029454273797,0.19801829699437465,0.0006480024516366876,0.03119056380560453,0.06190216635972,6.299999999999956,0.12476225522241656,0.05328615033461337
105,8,1,mid,single-echo,tedana,mid_anticipation_primary,Neutral,5.023849999999996,-0.04132628291532049,0.1177062334960164,2.7999999999999687,-0.20761704642413267,0.1315316398697095,0.3391486862938422,-0.07603334637291648,-0.028393975281927053,4.0,-0.30413338549166213,-0.05951003088818412
105,8,1,mid,single-echo,tedana,mid_feedback_extra,Positive,5.989000000000004,-0.023353153073032044,0.0796114085826666,2.5999999999999694,-0.13986203375438902,0.09771802224636052,0.23758005600074952,-0.07980747846664629,-0.0535351374475637,7.0999999999999535,-0.31922991386658117,-0.08039404312662503
105,8,1,mid,single-echo,tedana,mid_feedback_extra,Negative,5.989000000000004,-0.005904032509604576,0.17556793834161047,5.989000000000004,-0.03535925070002183,0.18319147640771363,0.21855072710773543,0.06236777302190917,0.1822692088781302,6.199999999999957,0.24947109208763357,0.1763226253798975
105,8,2,mid,multi-echo,fmriprep,mid_anticipation_primary,Reward,5.021499999999989,-0.0200115003762472,0.1215031516374805,2.199999999999971,-0.10048774913932511,0.17035932368453152,0.2708470728238566,-0.032364991221515885,0.096964932160613,6.299999999999956,-0.12945996488606193,0.09020069720192811
105,8,2,mid,multi-echo,fmriprep,mid_anticipation_primary,Neutral,5.021499999999989,0.06647769780623279,0.1598837129740597,2.2999999999999705,0.3338177595339972,0.43038603844996964,0.09656827891597244,0.020795015570930078,0.1096636367804182,6.199999999999957,0.08318006228371927,0.10765151264551023
105,8,2,mid,multi-echo,fmriprep,mid_feedback_extra,Positive,5.988699999999998,0.004683602428025328,0.1306395120620182,3.0999999999999677,0.02804868986071527,0.23825819973554033,0.21020950987482506,0.02344135761563411,0.1156060688244752,6.099999999999957,0.09376543046253527,0.11354552915296277
105,8,2,mid,multi-echo,fmriprep,mid_feedback_extra,Negative,5.988699999999998,0.0038670015573992697,0.13212934035456952,5.988699999999998,0.023158312226796998,0.18139636622496852,0.1582380539981715,0.035662337650816466,0.137589777461764,6.099999999999957,0.14264935060326409,0.13318868705386427
105,8,2,mid,multi-echo,tedana,mid_anticipation_primary,Reward,5.021499999999989,-0.008275102809520096,0.0322075587293497,2.5999999999999694,-0.04155342875800507,0.036316877692454855,0.07787030645045992,-0.004135607277858653,0.0227387493857832,5.999999999999957,-0.016542429111434408,0.022738749385783123
105,8,2,mid,multi-echo,tedana,mid_anticipation_primary,Neutral,5.021499999999989,0.038776721824748554,0.0970436118161791,1.899999999999972,0.19471730864297443,0.25191455111257705,0.05719724246960259,0.005270923916111194,0.0539474412594068,7.99999999999995,0.021083695664444513,0.027430566423063695
105,8,2,mid,multi-echo,tedana,mid_feedback_extra,Positive,5.988699999999998,0.01767859545348474,0.0565439227592525,3.1999999999999673,0.10587180459228404,0.16240253702466148,0.0565307324323774,0.024118560754319587,0.0530251415857152,5.499999999999959,0.09647424301727715,0.05073248735678133
105,8,2,mid,multi-echo,tedana,mid_feedback_extra,Negative,5.988699999999998,-0.00715211381308838,0.06773029685641276,5.988699999999998,-0.04283186399244237,0.07427865139446246,0.11711051538690484,0.02660837148130533,0.0734662216947729,6.399999999999956,0.10643348592522,0.06835392440034203
105,8,2,mid,single-echo,fmriprep,mid_anticipation_primary,Reward,5.021499999999989,-0.04430342155187209,0.1938931831599504,1.9999999999999716,-0.22246963132272524,0.36230887356723035,0.5847785048899556,-0.06385194133977334,0.1229055845333694,7.899999999999951,-0.2554077653590902,0.042814293857413394
105,8,2,mid,single-echo,fmriprep,mid_anticipation_primary,Neutral,5.021499999999989,0.05860441327350437,0.29548035336580863,0.0,0.2942820612529016,0.5513918909096154,0.2571098296567139,0.06720255658893809,0.1951042150212687,6.199999999999957,0.268810226355749,0.1903564865792794
105,8,2,mid,single-echo,fmriprep,mid_feedback_extra,Positive,5.988699999999998,-0.03802809224780584,0.1388520346901366,3.1999999999999673,-0.22773883604443473,0.27461887342192454,0.5023577094663593,0.004802248160802664,0.0967637884406379,5.699999999999958,0.019208992643210417,0.09424166364422472
